"","year","obs","res_PCR","res_PCQR","res_PCANN","res_PCRF","res_PCMCQRNN","res_PCSVM","res_ensemble","res_PCR_LOOCV","res_PCQR_LOOCV","res_PCANN_LOOCV","res_PCRF_LOOCV","res_PCMCQRNN_LOOCV","res_PCSVM_LOOCV","res_ensemble_LOOCV"
"21",2006,9.223,-3.51612712151582,-2.12859897399025,11.1075336005953,0.854862333333324,-7.44274094795368,-0.0174572371262709,-0.190421391109563,-3.97052235241441,-2.68285402790161,11.6835350370568,1.38214193333333,-8.41380645170581,0.557032128213562,-0.24074562223635
"22",2007,33.017,5.25100026878454,7.105427357601e-15,-12.5477391545273,-1.37189853333329,2.2152793734888,5.33873921259246,-0.185769805499135,5.57516358030697,0.276050086430445,-13.1989280675932,-4.04069683333327,2.37615956555098,7.37084598336242,-0.27356761421261
"23",2008,30.537,-8.85635860635734,-14.6455298480492,-10.2064642811605,-0.988709399999944,-0.458849648990864,0.00277192468068677,-5.85885664331285,-9.2719989348744,-15.1313269737893,-10.8438795412453,-4.9212177,-0.464483570247111,5.30858483857685,-5.88738698026321
"24",2009,14.418,2.23747432788697,0.791987052638611,5.91253360129895,2.31471856666666,5.33776419254103,0.0055716281571172,2.76667489486489,2.37689956126669,1.17654749122876,6.2486944359587,2.74917573333335,4.94865787892283,-0.654560889644845,2.80756903517758
"25",2010,93.842,-3.86405887849402,-19.3009049515739,1.1879852834755,2.03805919999998,-13.7570589993989,0.00581423859706831,-5.61502735123237,-5.27932816077481,-20.0285432202987,1.32608559512609,0.806837400000106,-17.137941839145,-17.1318977967737,-9.57413133697767
"26",2011,9.288,2.55619980069192,-0.423226177994039,11.0425336006202,0.718304933333332,-0.0899806545666983,-0.504949846397899,2.2164802759478,2.79316434564073,-0.963704364636364,11.6452762207821,1.29970236666667,-0.773958932219966,-0.653324982212258,2.22452577567016
"27",2012,16.623,14.9929400664552,17.4416001317414,3.70827315257202,6.51806586666664,11.3435442645433,9.66350900831381,10.6113220817154,16.1896152568841,17.7112664715236,3.73668742363238,12.0230373333333,11.7348824820105,11.1536918094275,12.0915301294686
"28",2013,19.035,2.11797813203263,-2.09894864738263,1.29553361838893,-2.09898993333335,0.400994624404781,-7.44162524312058,-1.3041762415017,2.26449068432483,-2.57661694478451,1.37051392735697,-4.47724883333337,0.44833059552478,-7.47537378716053,-1.74098405967864
"29",2014,13.127,-5.50377524504195,-2.51584502911774,7.20353360059534,-2.47426916666666,-8.53730537405393,-4.14151748532668,-2.6615297832686,-5.97928357121854,-3.04273304913322,7.54620249763477,-3.4675509,-10.2274111761845,-4.12012812524287,-3.21515072069073
"30",2015,22.494,-8.07604842621295,-4.03777853670985,-2.16346639911092,-5.88603186666673,-8.69565447210372,-8.20995722789331,-6.17815615478291,-8.89210311738029,-4.50361701957296,-2.27063466427717,-11.6247910333334,-9.62194631373217,-9.07290362329144,-7.6643326285979
